model_seed,arm,group_position,metric,N,active_N,before_first_failure_N,at_or_after_first_failure_N,valid_N,mean,median,minimum,maximum
0,MIXED_5_6_BUDGET,512,fp64_shadow_error_mse,32,32,1,31,32,2353.7691121083953,2352.394653975191,1781.464748545659,3079.551447964087
0,MIXED_5_6_BUDGET,512,gold_margin,32,32,1,31,32,-16.051269388757646,-19.382438898086548,-104.8658618927002,64.83653450012207
0,MIXED_5_6_BUDGET,512,top_two_margin,32,32,1,31,32,32.37105580698698,32.05667561292648,2.1247682571411133,68.67899131774902
0,MIXED_5_6_BUDGET,2048,state_norm,32,32,0,32,32,25154.901189640186,24285.158622319886,20141.860385160107,53095.669455767726
0,MIXED_5_6_BUDGET,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
0,MIXED_5_6_BUDGET,2048,native_state_norm,32,32,0,32,32,4231.570306020816,4143.7405657052805,3858.873432744674,4931.244167193293
0,MIXED_5_6_BUDGET,2048,fp64_shadow_state_norm,32,32,0,32,32,4231.570907120142,4143.741172426098,3858.8739731821165,4931.24454722839
0,MIXED_5_6_BUDGET,2048,state_scale_minimum,32,32,0,32,32,0.0003292242145107593,0.0003271678142482415,0.0002908920869231224,0.0003763283893931657
0,MIXED_5_6_BUDGET,2048,state_scale_maximum,32,32,0,32,32,3462.8357315063477,3017.4769287109375,2108.54541015625,14668.0810546875
0,MIXED_5_6_BUDGET,2048,residual_scale_minimum,32,32,0,32,0,,,,
0,MIXED_5_6_BUDGET,2048,residual_scale_maximum,32,32,0,32,0,,,,
0,MIXED_5_6_BUDGET,2048,self_writeback_mse,32,32,0,32,32,494.83827096718056,459.55833981875674,205.81201526515193,1359.3769089462132
0,MIXED_5_6_BUDGET,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
0,MIXED_5_6_BUDGET,2048,native_state_error_l2,32,32,0,32,32,24742.900750986388,23758.24829346556,19597.18629108865,52879.91527398489
0,MIXED_5_6_BUDGET,2048,native_state_error_mse,32,32,0,32,32,209382.8150798383,183742.73555471876,125016.18181238046,910249.1664660875
0,MIXED_5_6_BUDGET,2048,fp64_shadow_error_l2,32,32,0,32,32,24742.900738006632,23758.24816182015,19597.186107198268,52879.9153234578
0,MIXED_5_6_BUDGET,2048,fp64_shadow_error_mse,32,32,0,32,32,209382.81489215465,183742.73351940024,125016.17946619944,910249.1681692925
0,MIXED_5_6_BUDGET,2048,gold_margin,32,32,0,32,32,-22.488175069796853,-23.32765817642212,-119.58413505554199,71.31114959716797
0,MIXED_5_6_BUDGET,2048,top_two_margin,32,32,0,32,32,32.88341386418324,33.81838417053223,0.38277769088745117,75.6155014038086
1,NATIVE_FP32,128,state_norm,32,32,31,1,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,NATIVE_FP32,128,residual_norm,32,32,31,1,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,128,native_state_norm,32,32,31,1,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,NATIVE_FP32,128,fp64_shadow_state_norm,32,32,31,1,32,1165.1034269316713,1152.0266265057044,973.2092188148534,1472.6962286450294
1,NATIVE_FP32,128,state_scale_minimum,32,32,31,1,0,,,,
1,NATIVE_FP32,128,state_scale_maximum,32,32,31,1,0,,,,
1,NATIVE_FP32,128,residual_scale_minimum,32,32,31,1,0,,,,
1,NATIVE_FP32,128,residual_scale_maximum,32,32,31,1,0,,,,
1,NATIVE_FP32,128,self_writeback_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,128,projection_leakage_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,128,native_state_error_l2,32,32,31,1,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,128,native_state_error_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,128,fp64_shadow_error_l2,32,32,31,1,32,0.0004880930513498572,0.0004931688344595787,0.00041425401336392533,0.0005589239625826225
1,NATIVE_FP32,128,fp64_shadow_error_mse,32,32,31,1,32,7.783972151108008e-11,7.917194661944218e-11,5.5861454293007556e-11,1.0169140493133487e-10
1,NATIVE_FP32,128,gold_margin,32,32,31,1,32,46.223646402359016,43.77045154571533,-7.067694664001465,77.11530303955078
1,NATIVE_FP32,128,top_two_margin,32,32,31,1,32,46.66537731885911,43.77045154571533,7.067694664001465,77.11530303955078
1,NATIVE_FP32,512,state_norm,32,32,2,30,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,NATIVE_FP32,512,residual_norm,32,32,2,30,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,512,native_state_norm,32,32,2,30,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,NATIVE_FP32,512,fp64_shadow_state_norm,32,32,2,30,32,1627.1124528376595,1613.7403893636847,1339.5027612206845,1973.631588400697
1,NATIVE_FP32,512,state_scale_minimum,32,32,2,30,0,,,,
1,NATIVE_FP32,512,state_scale_maximum,32,32,2,30,0,,,,
1,NATIVE_FP32,512,residual_scale_minimum,32,32,2,30,0,,,,
1,NATIVE_FP32,512,residual_scale_maximum,32,32,2,30,0,,,,
1,NATIVE_FP32,512,self_writeback_mse,32,32,2,30,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,512,projection_leakage_mse,32,32,2,30,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,512,native_state_error_l2,32,32,2,30,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,512,native_state_error_mse,32,32,2,30,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,512,fp64_shadow_error_l2,32,32,2,30,32,0.0013410996538969365,0.0013162233196400868,0.00112407759702818,0.0016794043962610867
1,NATIVE_FP32,512,fp64_shadow_error_mse,32,32,2,30,32,5.905088885783867e-10,5.639512817177278e-10,4.1131199353536686e-10,9.180986738870657e-10
1,NATIVE_FP32,512,gold_margin,32,32,2,30,32,9.583341399673373,16.495362281799316,-85.9661636352539,67.98539352416992
1,NATIVE_FP32,512,top_two_margin,32,32,2,30,32,31.98832336580381,32.87125873565674,0.802300214767456,78.29262161254883
1,NATIVE_FP32,2048,state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,NATIVE_FP32,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,2048,native_state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,NATIVE_FP32,2048,fp64_shadow_state_norm,32,32,0,32,32,1941.106230208115,1933.7104555604988,1741.5391471108196,2137.346093201596
1,NATIVE_FP32,2048,state_scale_minimum,32,32,0,32,0,,,,
1,NATIVE_FP32,2048,state_scale_maximum,32,32,0,32,0,,,,
1,NATIVE_FP32,2048,residual_scale_minimum,32,32,0,32,0,,,,
1,NATIVE_FP32,2048,residual_scale_maximum,32,32,0,32,0,,,,
1,NATIVE_FP32,2048,self_writeback_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,2048,native_state_error_l2,32,32,0,32,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,2048,native_state_error_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,NATIVE_FP32,2048,fp64_shadow_error_l2,32,32,0,32,32,0.0037715101813644214,0.0036923345504779916,0.003148209421733875,0.004326455122626595
1,NATIVE_FP32,2048,fp64_shadow_error_mse,32,32,0,32,32,4.65761050361575e-09,4.437955760876486e-09,3.2263094280904762e-09,6.093168596387341e-09
1,NATIVE_FP32,2048,gold_margin,32,32,0,32,32,-12.56571456976235,-15.803884744644165,-80.91092109680176,80.88093185424805
1,NATIVE_FP32,2048,top_two_margin,32,32,0,32,32,30.347226364538074,27.45605182647705,1.1575798988342285,80.88093185424805
1,UNIFORM_8,128,state_norm,32,32,30,2,32,1168.5847543907764,1153.0454791196394,978.8525298195615,1476.4623968513745
1,UNIFORM_8,128,residual_norm,32,32,30,2,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,128,native_state_norm,32,32,30,2,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,UNIFORM_8,128,fp64_shadow_state_norm,32,32,30,2,32,1165.1034269316713,1152.0266265057044,973.2092188148534,1472.6962286450294
1,UNIFORM_8,128,state_scale_minimum,32,32,30,2,32,35.07600158452988,33.76923751831055,18.681331634521484,49.872955322265625
1,UNIFORM_8,128,state_scale_maximum,32,32,30,2,32,183.75303959846497,181.77471160888672,111.57105255126953,301.74609375
1,UNIFORM_8,128,residual_scale_minimum,32,32,30,2,0,,,,
1,UNIFORM_8,128,residual_scale_maximum,32,32,30,2,0,,,,
1,UNIFORM_8,128,self_writeback_mse,32,32,30,2,32,0.02945380938110894,0.028256247183324826,0.011840292068224617,0.054668408985153766
1,UNIFORM_8,128,projection_leakage_mse,32,32,30,2,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,128,native_state_error_l2,32,32,30,2,32,88.93632962903857,88.72535422385616,80.65405596328216,104.94608950899479
1,UNIFORM_8,128,native_state_error_mse,32,32,30,2,32,2.584298381928382,2.5625702850810694,2.1175380023854986,3.585182846103498
1,UNIFORM_8,128,fp64_shadow_error_l2,32,32,30,2,32,88.93632991836087,88.72535171983702,80.65406297650338,104.94606917306592
1,UNIFORM_8,128,fp64_shadow_error_mse,32,32,30,2,32,2.584298393531728,2.562570139700812,2.1175383706438073,3.5851814566659947
1,UNIFORM_8,128,gold_margin,32,32,30,2,32,46.4092969223857,43.453556060791016,-8.260066986083984,75.57185363769531
1,UNIFORM_8,128,top_two_margin,32,32,30,2,32,46.92555110901594,43.453556060791016,8.260066986083984,75.57185363769531
1,UNIFORM_8,512,state_norm,32,32,2,30,32,1644.706306590138,1634.649207673569,1362.7178591115473,1989.2576296393008
1,UNIFORM_8,512,residual_norm,32,32,2,30,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,512,native_state_norm,32,32,2,30,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,UNIFORM_8,512,fp64_shadow_state_norm,32,32,2,30,32,1627.1124528376595,1613.7403893636847,1339.5027612206845,1973.631588400697
1,UNIFORM_8,512,state_scale_minimum,32,32,2,30,32,44.11792951822281,44.40218544006348,27.394405364990234,62.47212219238281
1,UNIFORM_8,512,state_scale_maximum,32,32,2,30,32,309.46773052215576,313.27728271484375,227.63153076171875,464.50885009765625
1,UNIFORM_8,512,residual_scale_minimum,32,32,2,30,0,,,,
1,UNIFORM_8,512,residual_scale_maximum,32,32,2,30,0,,,,
1,UNIFORM_8,512,self_writeback_mse,32,32,2,30,32,0.05766436630851132,0.048118278616473,0.03449889613098921,0.10553448972319983
1,UNIFORM_8,512,projection_leakage_mse,32,32,2,30,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,512,native_state_error_l2,32,32,2,30,32,241.86229045451174,240.84798348931156,213.19583525671317,303.9521849870463
1,UNIFORM_8,512,native_state_error_mse,32,32,2,30,32,19.158151635169382,18.882819826428808,14.79572401393476,30.07387068958321
1,UNIFORM_8,512,fp64_shadow_error_l2,32,32,2,30,32,241.86229696801146,240.84799163754263,213.1958389741157,303.9522601468793
1,UNIFORM_8,512,fp64_shadow_error_mse,32,32,2,30,32,19.15815279522737,18.882821114062928,14.795724529907904,30.073885562628977
1,UNIFORM_8,512,gold_margin,32,32,2,30,32,9.576194948516786,22.31660032272339,-86.75253105163574,67.2485466003418
1,UNIFORM_8,512,top_two_margin,32,32,2,30,32,32.85962585313246,32.267271518707275,2.1119122207164764,69.8257942199707
1,UNIFORM_8,2048,state_norm,32,32,0,32,32,2048.0681667971203,2032.4701691707078,1852.6199101097072,2268.130766145401
1,UNIFORM_8,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,2048,native_state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,UNIFORM_8,2048,fp64_shadow_state_norm,32,32,0,32,32,1941.106230208115,1933.7104555604988,1741.5391471108196,2137.346093201596
1,UNIFORM_8,2048,state_scale_minimum,32,32,0,32,32,44.953847765922546,44.71476745605469,35.16965103149414,58.45820999145508
1,UNIFORM_8,2048,state_scale_maximum,32,32,0,32,32,349.3996596336365,352.88690185546875,248.54498291015625,453.9111022949219
1,UNIFORM_8,2048,residual_scale_minimum,32,32,0,32,0,,,,
1,UNIFORM_8,2048,residual_scale_maximum,32,32,0,32,0,,,,
1,UNIFORM_8,2048,self_writeback_mse,32,32,0,32,32,0.11292249085262661,0.10830723169008998,0.042804714406286075,0.2101798373734914
1,UNIFORM_8,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_8,2048,native_state_error_l2,32,32,0,32,32,650.2852757381211,654.4616107973961,569.3486431903291,766.4095144017693
1,UNIFORM_8,2048,native_state_error_mse,32,32,0,32,32,138.23779432403626,139.42713235770253,105.5201424162333,191.20558065285024
1,UNIFORM_8,2048,fp64_shadow_error_l2,32,32,0,32,32,650.2852457852381,654.4615256446184,569.3485412861764,766.4095007176342
1,UNIFORM_8,2048,fp64_shadow_error_mse,32,32,0,32,32,138.23778154189955,139.42709607567934,105.52010464345605,191.20557382495227
1,UNIFORM_8,2048,gold_margin,32,32,0,32,32,-13.07574799377471,-16.842227935791016,-79.17720031738281,79.7070541381836
1,UNIFORM_8,2048,top_two_margin,32,32,0,32,32,29.099234995432198,24.789390802383423,0.619884729385376,79.7070541381836
1,UNIFORM_5,128,state_norm,32,32,29,3,32,1342.5103344858271,1324.30038230535,1158.569608333381,1679.8792957919368
1,UNIFORM_5,128,residual_norm,32,32,29,3,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,128,native_state_norm,32,32,29,3,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,UNIFORM_5,128,fp64_shadow_state_norm,32,32,29,3,32,1165.1034269316713,1152.0266265057044,973.2092188148534,1472.6962286450294
1,UNIFORM_5,128,state_scale_minimum,32,32,29,3,32,38.85761737823486,39.09115028381348,20.587631225585938,52.51568603515625
1,UNIFORM_5,128,state_scale_maximum,32,32,29,3,32,196.70845985412598,187.40587615966797,110.7012939453125,349.4814758300781
1,UNIFORM_5,128,residual_scale_minimum,32,32,29,3,0,,,,
1,UNIFORM_5,128,residual_scale_maximum,32,32,29,3,0,,,,
1,UNIFORM_5,128,self_writeback_mse,32,32,29,3,32,1.89902310556334,1.7973293718275398,0.7202903399411713,3.6480056596186543
1,UNIFORM_5,128,projection_leakage_mse,32,32,29,3,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,128,native_state_error_l2,32,32,29,3,32,675.8409584334493,666.8515018637568,585.8783073215113,810.4975008836149
1,UNIFORM_5,128,native_state_error_mse,32,32,29,3,32,149.53738339002163,144.76188941743925,111.73612987953102,213.8366533003207
1,UNIFORM_5,128,fp64_shadow_error_l2,32,32,29,3,32,675.8409566407092,666.851500727177,585.8783031254461,810.4975168916719
1,UNIFORM_5,128,fp64_shadow_error_mse,32,32,29,3,32,149.53738262342026,144.7618889027205,111.73612827902087,213.83666174725454
1,UNIFORM_5,128,gold_margin,32,32,29,3,32,43.722405426204205,41.13096809387207,24.1564359664917,74.39437484741211
1,UNIFORM_5,128,top_two_margin,32,32,29,3,32,43.722405426204205,41.13096809387207,24.1564359664917,74.39437484741211
1,UNIFORM_5,512,state_norm,32,32,0,32,32,2755.604545443556,2745.514790296299,2384.27123660113,3227.021344640513
1,UNIFORM_5,512,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,512,native_state_norm,32,32,0,32,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,UNIFORM_5,512,fp64_shadow_state_norm,32,32,0,32,32,1627.1124528376595,1613.7403893636847,1339.5027612206845,1973.631588400697
1,UNIFORM_5,512,state_scale_minimum,32,32,0,32,32,56.297656297683716,54.79375648498535,42.85084533691406,78.64998626708984
1,UNIFORM_5,512,state_scale_maximum,32,32,0,32,32,393.2624430656433,382.2897186279297,240.14146423339844,555.3157958984375
1,UNIFORM_5,512,residual_scale_minimum,32,32,0,32,0,,,,
1,UNIFORM_5,512,residual_scale_maximum,32,32,0,32,0,,,,
1,UNIFORM_5,512,self_writeback_mse,32,32,0,32,32,6.394643624412071,6.093720618034027,3.2742060387922227,13.382478257836288
1,UNIFORM_5,512,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,512,native_state_error_l2,32,32,0,32,32,2207.1050941361177,2167.6765550843847,1945.3533576217433,2654.8280088607157
1,UNIFORM_5,512,native_state_error_mse,32,32,0,32,32,1595.5279843370288,1529.5658256739812,1231.900939456442,2294.307212445102
1,UNIFORM_5,512,fp64_shadow_error_l2,32,32,0,32,32,2207.1051044717988,2167.676574590274,1945.3533616528741,2654.8280313053338
1,UNIFORM_5,512,fp64_shadow_error_mse,32,32,0,32,32,1595.5280014545224,1529.5658531924416,1231.900944561894,2294.3072512384615
1,UNIFORM_5,512,gold_margin,32,32,0,32,32,2.6061237901449212,13.672946214675903,-86.7589111328125,63.224063873291016
1,UNIFORM_5,512,top_two_margin,32,32,0,32,32,31.22044636309147,32.73894190788269,1.426767349243164,79.40645217895508
1,UNIFORM_5,2048,state_norm,32,32,0,32,32,26091.22699205746,25419.366958580395,16039.935116067374,39464.847148224755
1,UNIFORM_5,2048,residual_norm,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,2048,native_state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,UNIFORM_5,2048,fp64_shadow_state_norm,32,32,0,32,32,1941.106230208115,1933.7104555604988,1741.5391471108196,2137.346093201596
1,UNIFORM_5,2048,state_scale_minimum,32,32,0,32,32,96.36103796958925,97.65373992919922,79.2532730102539,97.65998840332031
1,UNIFORM_5,2048,state_scale_maximum,32,32,0,32,32,4781.838157653809,4676.898681640625,2471.8076171875,8943.294921875
1,UNIFORM_5,2048,residual_scale_minimum,32,32,0,32,0,,,,
1,UNIFORM_5,2048,residual_scale_maximum,32,32,0,32,0,,,,
1,UNIFORM_5,2048,self_writeback_mse,32,32,0,32,32,770.5683068850826,642.7152998548514,199.99187467534983,2806.4286437709056
1,UNIFORM_5,2048,projection_leakage_mse,32,32,0,32,32,0.0,0.0,0.0,0.0
1,UNIFORM_5,2048,native_state_error_l2,32,32,0,32,32,26014.15697525205,25329.527709406175,15982.872444611376,39473.17008455874
1,UNIFORM_5,2048,native_state_error_mse,32,32,0,32,32,228576.61753023625,208850.64552046589,83155.01679059818,507204.1525144866
1,UNIFORM_5,2048,fp64_shadow_error_l2,32,32,0,32,32,26014.15698782826,25329.527736382777,15982.87238550399,39473.1698418658
1,UNIFORM_5,2048,fp64_shadow_error_mse,32,32,0,32,32,228576.6177168839,208850.64596116077,83155.01617555533,507204.1462775988
1,UNIFORM_5,2048,gold_margin,32,32,0,32,32,-13.177462549880147,-21.246841937303543,-102.86593246459961,65.0904312133789
1,UNIFORM_5,2048,top_two_margin,32,32,0,32,32,34.19167717732489,32.84435319900513,0.13350963592529297,71.76649856567383
1,LOWRANK_4_8_R2,128,state_norm,32,32,28,4,32,1894.129143286997,1891.065579520803,1545.812509848564,2283.9263312821254
1,LOWRANK_4_8_R2,128,residual_norm,32,32,28,4,32,92.01077908849837,92.30028457032813,68.16906777410428,120.54201812182663
1,LOWRANK_4_8_R2,128,native_state_norm,32,32,28,4,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,LOWRANK_4_8_R2,128,fp64_shadow_state_norm,32,32,28,4,32,1165.1034269316713,1152.0266265057044,973.2092188148534,1472.6962286450294
1,LOWRANK_4_8_R2,128,state_scale_minimum,32,32,28,4,32,55.11935353279114,54.408267974853516,35.9326057434082,77.74462890625
1,LOWRANK_4_8_R2,128,state_scale_maximum,32,32,28,4,32,246.5309495925903,231.42291259765625,159.58627319335938,384.73004150390625
1,LOWRANK_4_8_R2,128,residual_scale_minimum,32,32,28,4,32,1.1708446344947019,0.13734420016407967,1.2489235245993768e-07,5.209066867828369
1,LOWRANK_4_8_R2,128,residual_scale_maximum,32,32,28,4,32,21.58670002222061,21.223743438720703,10.877653121948242,31.317365646362305
1,LOWRANK_4_8_R2,128,self_writeback_mse,32,32,28,4,32,10.207119143043734,10.133252700542766,4.994015573324956,16.31391342043105
1,LOWRANK_4_8_R2,128,projection_leakage_mse,32,32,28,4,32,10.207043443407917,10.13318248217411,4.993970284230636,16.31377904804745
1,LOWRANK_4_8_R2,128,native_state_error_l2,32,32,28,4,32,1467.639094988784,1459.8885884447018,1160.2984369392298,1711.2196165724854
1,LOWRANK_4_8_R2,128,native_state_error_mse,32,32,28,4,32,706.5782162327641,693.7777205534962,438.24624438919926,953.2137292130482
1,LOWRANK_4_8_R2,128,fp64_shadow_error_l2,32,32,28,4,32,1467.6391009973831,1459.888598562864,1160.2984566391974,1711.219618869242
1,LOWRANK_4_8_R2,128,fp64_shadow_error_mse,32,32,28,4,32,706.5782217598864,693.777730161889,438.2462592706066,953.2137317718078
1,LOWRANK_4_8_R2,128,gold_margin,32,32,28,4,32,45.601717017591,46.370320320129395,-12.366429328918457,70.00580787658691
1,LOWRANK_4_8_R2,128,top_two_margin,32,32,28,4,32,46.3746188506484,46.370320320129395,12.366429328918457,70.00580787658691
1,LOWRANK_4_8_R2,512,state_norm,32,32,0,32,32,18539.49766476219,18481.874860284435,13277.053861864908,27245.24484317184
1,LOWRANK_4_8_R2,512,residual_norm,32,32,0,32,32,823.9497345577848,790.0481462492969,556.7968953288424,1246.1202021292154
1,LOWRANK_4_8_R2,512,native_state_norm,32,32,0,32,32,1627.1127387938873,1613.740773614409,1339.502953566095,1973.6318814535218
1,LOWRANK_4_8_R2,512,fp64_shadow_state_norm,32,32,0,32,32,1627.1124528376595,1613.7403893636847,1339.5027612206845,1973.631588400697
1,LOWRANK_4_8_R2,512,state_scale_minimum,32,32,0,32,32,97.70440363883972,97.70663070678711,97.66279602050781,97.73786163330078
1,LOWRANK_4_8_R2,512,state_scale_maximum,32,32,0,32,32,3059.1096496582036,3024.3018798828125,2098.397216796875,4850.9990234375
1,LOWRANK_4_8_R2,512,residual_scale_minimum,32,32,0,32,32,1.518873663597503,0.2120715156197548,4.092411472811364e-06,5.851360321044922
1,LOWRANK_4_8_R2,512,residual_scale_maximum,32,32,0,32,32,283.60552358627325,269.4393615722656,164.730712890625,492.5109558105469
1,LOWRANK_4_8_R2,512,self_writeback_mse,32,32,0,32,32,1243.3804299433275,1184.0248360762744,600.5266405370306,2667.712367785827
1,LOWRANK_4_8_R2,512,projection_leakage_mse,32,32,0,32,32,1243.3746062537132,1184.0193244089087,600.5235582616181,2667.706890050357
1,LOWRANK_4_8_R2,512,native_state_error_l2,32,32,0,32,32,18421.840480282535,18421.715052005493,13131.616556162098,27184.48157584797
1,LOWRANK_4_8_R2,512,native_state_error_mse,32,32,0,32,32,113714.73495961806,110469.81186710797,56132.602011090654,240558.6062980527
1,LOWRANK_4_8_R2,512,fp64_shadow_error_l2,32,32,0,32,32,18421.840496279856,18421.715060576636,13131.616639450667,27184.481576857517
1,LOWRANK_4_8_R2,512,fp64_shadow_error_mse,32,32,0,32,32,113714.73512030728,110469.81196931696,56132.602723143755,240558.60631591984
1,LOWRANK_4_8_R2,512,gold_margin,32,32,0,32,32,-7.896140024997293,6.62545146048069,-100.63261413574219,64.21259498596191
1,LOWRANK_4_8_R2,512,top_two_margin,32,32,0,32,32,33.98019997496158,32.86799430847168,5.306845664978027,65.84688568115234
1,LOWRANK_4_8_R2,2048,state_norm,32,32,0,32,32,769815381.441534,766608136.6192641,247000078.5336848,1515136279.8510985
1,LOWRANK_4_8_R2,2048,residual_norm,32,32,0,32,32,34500189.73812221,32886147.278540518,11004973.044144103,72000984.18669382
1,LOWRANK_4_8_R2,2048,native_state_norm,32,32,0,32,32,1941.1075858648487,1933.71174845705,1741.5400842854497,2137.347331607376
1,LOWRANK_4_8_R2,2048,fp64_shadow_state_norm,32,32,0,32,32,1941.106230208115,1933.7104555604988,1741.5391471108196,2137.346093201596
1,LOWRANK_4_8_R2,2048,state_scale_minimum,32,32,0,32,32,97.6735053062439,97.67605590820312,97.63253021240234,97.708251953125
1,LOWRANK_4_8_R2,2048,state_scale_maximum,32,32,0,32,32,147265668.875,145916576.0,43175692.0,305158272.0
1,LOWRANK_4_8_R2,2048,residual_scale_minimum,32,32,0,32,32,2.243378199057062,3.0685858130455017,5.475164925883291e-06,4.19701623916626
1,LOWRANK_4_8_R2,2048,residual_scale_maximum,32,32,0,32,32,14184612.148437498,12959011.0,3977684.25,36587520.0
1,LOWRANK_4_8_R2,2048,self_writeback_mse,32,32,0,32,32,2657019956089.5356,1838145083944.1157,126795039334.39197,11174975041122.635
1,LOWRANK_4_8_R2,2048,projection_leakage_mse,32,32,0,32,32,2657006466374.1357,1838127164044.9514,126794272654.23087,11174903075207.97
1,LOWRANK_4_8_R2,2048,native_state_error_l2,32,32,0,32,32,769815381.8455403,766608085.9022573,247000078.7081537,1515136307.7046344
1,LOWRANK_4_8_R2,2048,native_state_error_mse,32,32,0,32,32,225971383181379.3,191383462587579.25,19859713177680.38,747278004858343.8
1,LOWRANK_4_8_R2,2048,fp64_shadow_error_l2,32,32,0,32,32,769815381.8455007,766608085.9022623,247000078.70808855,1515136307.7045746
1,LOWRANK_4_8_R2,2048,fp64_shadow_error_mse,32,32,0,32,32,225971383181362.88,191383462587581.7,19859713177669.906,747278004858285.0
1,LOWRANK_4_8_R2,2048,gold_margin,32,32,0,32,32,-10.342964322306216,3.3812503814697266,-102.39990997314453,78.69298934936523
1,LOWRANK_4_8_R2,2048,top_two_margin,32,32,0,32,32,34.82287174742669,33.76486933231354,0.5993402004241943,78.69298934936523
1,MIXED_5_6_BUDGET,128,state_norm,32,32,31,1,32,1288.1428109897436,1277.1300330686927,1103.4787495326102,1645.0354146650304
1,MIXED_5_6_BUDGET,128,residual_norm,32,32,31,1,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,128,native_state_norm,32,32,31,1,32,1165.1034850762653,1152.0266875993648,973.2092074113631,1472.696255134112
1,MIXED_5_6_BUDGET,128,fp64_shadow_state_norm,32,32,31,1,32,1165.1034269316713,1152.0266265057044,973.2092188148534,1472.6962286450294
1,MIXED_5_6_BUDGET,128,state_scale_minimum,32,32,31,1,32,38.85761737823486,39.09115028381348,20.587631225585938,52.51568603515625
1,MIXED_5_6_BUDGET,128,state_scale_maximum,32,32,31,1,32,188.95333051681519,181.91612243652344,119.5873794555664,299.2825012207031
1,MIXED_5_6_BUDGET,128,residual_scale_minimum,32,32,31,1,0,,,,
1,MIXED_5_6_BUDGET,128,residual_scale_maximum,32,32,31,1,0,,,,
1,MIXED_5_6_BUDGET,128,self_writeback_mse,32,32,31,1,32,1.2800045966190237,1.2155240206456737,0.4966952713642159,2.474081069692464
1,MIXED_5_6_BUDGET,128,projection_leakage_mse,32,32,31,1,32,0.0,0.0,0.0,0.0
1,MIXED_5_6_BUDGET,128,native_state_error_l2,32,32,31,1,32,566.2322070407857,559.3785612584234,496.9654716395075,680.6510348481357
1,MIXED_5_6_BUDGET,128,native_state_error_mse,32,32,31,1,32,104.89103630161559,101.85891084022418,80.3954036464447,150.80918985671812
1,MIXED_5_6_BUDGET,128,fp64_shadow_error_l2,32,32,31,1,32,566.2322066511255,559.3785659983071,496.965477671559,680.6510612372878
1,MIXED_5_6_BUDGET,128,fp64_shadow_error_mse,32,32,31,1,32,104.89103620989978,101.85891259119978,80.39540559808619,150.80920155060093
